sid,mah_Balance_Forehead,mah_Balance_L_Ankle,mah_Balance_L_DorsalFoot,mah_Balance_L_Shank,mah_Balance_L_Thigh,mah_Balance_L_Wrist,mah_Balance_LowerBack,mah_Balance_R_Ankle,mah_Balance_R_DorsalFoot,mah_Balance_R_Shank,mah_Balance_R_Thigh,mah_Balance_R_Wrist,mah_Balance_Xiphoid,mah_Balance_global,mah_HurriedPace_Forehead,mah_HurriedPace_L_Ankle,mah_HurriedPace_L_DorsalFoot,mah_HurriedPace_L_Shank,mah_HurriedPace_L_Thigh,mah_HurriedPace_L_Wrist,mah_HurriedPace_LowerBack,mah_HurriedPace_R_Ankle,mah_HurriedPace_R_DorsalFoot,mah_HurriedPace_R_Shank,mah_HurriedPace_R_Thigh,mah_HurriedPace_R_Wrist,mah_HurriedPace_Xiphoid,mah_HurriedPace_global,mah_SelfPace_Forehead,mah_SelfPace_L_Ankle,mah_SelfPace_L_DorsalFoot,mah_SelfPace_L_Shank,mah_SelfPace_L_Thigh,mah_SelfPace_L_Wrist,mah_SelfPace_LowerBack,mah_SelfPace_R_Ankle,mah_SelfPace_R_DorsalFoot,mah_SelfPace_R_Shank,mah_SelfPace_R_Thigh,mah_SelfPace_R_Wrist,mah_SelfPace_Xiphoid,mah_SelfPace_global,mah_TUG_Forehead,mah_TUG_L_Ankle,mah_TUG_L_DorsalFoot,mah_TUG_L_Shank,mah_TUG_L_Thigh,mah_TUG_L_Wrist,mah_TUG_LowerBack,mah_TUG_R_Ankle,mah_TUG_R_DorsalFoot,mah_TUG_R_Shank,mah_TUG_R_Thigh,mah_TUG_R_Wrist,mah_TUG_Xiphoid,mah_TUG_global,mah_TandemGait_Forehead,mah_TandemGait_L_Ankle,mah_TandemGait_L_DorsalFoot,mah_TandemGait_L_Shank,mah_TandemGait_L_Thigh,mah_TandemGait_L_Wrist,mah_TandemGait_LowerBack,mah_TandemGait_R_Ankle,mah_TandemGait_R_DorsalFoot,mah_TandemGait_R_Shank,mah_TandemGait_R_Thigh,mah_TandemGait_R_Wrist,mah_TandemGait_Xiphoid,mah_TandemGait_global,mah_global_mean,mah_global_max,mah_global_sum,mah_sensor_L_Wrist_mean,mah_sensor_L_Wrist_max,mah_sensor_R_Wrist_mean,mah_sensor_R_Wrist_max,mah_sensor_LowerBack_mean,mah_sensor_LowerBack_max,mah_sensor_L_Thigh_mean,mah_sensor_L_Thigh_max,mah_sensor_R_Thigh_mean,mah_sensor_R_Thigh_max,mah_sensor_L_Shank_mean,mah_sensor_L_Shank_max,mah_sensor_R_Shank_mean,mah_sensor_R_Shank_max,mah_sensor_L_DorsalFoot_mean,mah_sensor_L_DorsalFoot_max,mah_sensor_R_DorsalFoot_mean,mah_sensor_R_DorsalFoot_max,mah_sensor_L_Ankle_mean,mah_sensor_L_Ankle_max,mah_sensor_R_Ankle_mean,mah_sensor_R_Ankle_max,mah_sensor_Xiphoid_mean,mah_sensor_Xiphoid_max,mah_sensor_Forehead_mean,mah_sensor_Forehead_max
NLS002,4.47834510852536,5.930107618014498,3.9444486277621356,4.256335604794559,4.4830218661080865,7.965869238348843,20.54772019053186,4.570121388740314,8.959172991491641,6.946065875366811,4.271692409946039,5.927160846456147,5.39598707617515,19.36379833403253,4.8713697423897475,26.964411106978645,4.245145151144359,6.915874733699546,4.418310838448942,4.525552140571499,5.778774780405265,4.591958872604533,4.543128750922329,3.866159964310891,3.7287624527359924,4.504359895573657,9.146563632016266,13.360928189294675,5.771284009592486,10.791560813959126,8.338896304887559,4.19525106062075,3.9071908070513155,4.6654047226077715,6.096290801541776,4.5064097788321,3.2244016921782714,4.308904914185255,5.177605295971969,3.7599663256307214,5.546392306818683,13.7301441862953,5.737106745095419,33.64484924878473,9.613686214651754,6.699059995160285,3.3832332135296648,6.240851180681815,6.939730744880118,4.206459768393268,8.301087017859585,6.343307905798084,5.18592242537216,18.490802616297564,6.749721257343672,11.82499213640788,9.18027564381558,21.975732463934765,4.246461831672605,3.611374551729901,5.125500527187476,10.020929834738181,4.6039084433871835,6.188423222340552,4.092342917781384,5.344622627069945,3.7737082881912,2.6239170567982453,8.65304323577945,12.589320958299547,14.173836760865987,19.36379833403253,70.86918380432994,6.683721423389622,10.020929834738181,7.061241348151268,18.490802616297564,8.793284992149239,20.54772019053186,4.263451450465096,5.125500527187476,4.427538174443472,5.18592242537216,5.1355791892010085,6.915874733699546,5.361812257346197,6.946065875366811,6.077727626023682,9.613686214651754,5.8240266740466415,8.959172991491641,19.861332250334353,33.64484924878473,4.812674606182154,6.188423222340552,7.098341501626644,9.146563632016266,6.007676249883719,9.18027564381558
NLS022,6.463960765081811,5.1327678450043885,23.13656647760056,23.538595507226734,32.10855052661388,5.633466786294608,9.396394198994445,7.95135932810264,33.83720200031719,5.644527071909344,4.468367774169638,6.958680967206611,10.596282572655445,45.10039383791046,5.131351616306584,16.4762722906161,8.613868775249736,5.641389723361078,7.033434972792788,4.997510434322468,6.46414594793435,7.845547669770528,5.544705165635756,5.524332117065111,5.443342595871999,24.239367277863238,9.625680414701582,15.622486981127656,3.9086119237759682,6.350858715614692,11.553108241473076,3.166038182035417,7.965116412112616,4.237029034481782,4.177146127811683,5.371208241077898,7.118102652023576,6.165394235161799,4.242671599104458,6.707433184288873,5.0742089510537,13.516608826076972,4.178497125297413,39.00790036208928,10.155895364676779,3.088925037691531,5.172377916002077,6.809218626812251,2.8708514999630754,6.220669618826818,9.43711895949246,4.832462668832538,4.329020286850735,6.425246660288443,6.44854751734818,12.057024383035246,9.360931302171965,25.522098219856698,5.567131355957238,4.431150372352308,7.113244616569737,10.716181710924989,5.275349439650032,6.45315711470038,4.360443419504373,5.266290020721933,5.045777025975118,4.351575213615782,8.919837586744695,15.37284661884641,20.333872129399346,45.10039383791046,101.66936064699674,6.4786813185672205,10.716181710924989,9.73646066065259,24.239367277863238,5.636777442870717,9.396394198994445,11.87854488881822,32.10855052661388,4.70583585639439,5.443342595871999,7.973219764533413,23.538595507226734,5.486601222738145,6.165394235161799,11.805314042991478,23.13656647760056,12.05951443939467,33.83720200031719,18.497979486636233,39.00790036208928,6.768388394495654,7.95135932810264,8.132911408500721,10.596282572655445,5.8086705465267485,9.360931302171965
NLS033,,,,,,,,,,,,,,,6.427514243412593,14.876780674235258,40.121739814642176,20.699837699763744,34.904618724179706,7.698597786130795,6.627971872501133,8.759377198767893,20.86476158682093,13.42286936400006,6.171130616377708,32.70291845017148,11.426755269750807,45.67907672370305,10.580050944299343,16.38878859513304,167.44208421983126,16.865491712184344,13.733355131597756,7.219081413181866,6.116512772628697,11.630774586471224,12.12451230406353,9.892844318458222,8.54215482420316,29.092682625828132,12.09297982163161,22.52333593525225,6.7734211707024405,7.284934341205807,10.028053793069493,6.2958906959502094,5.322160993358981,9.81286627004973,8.4726651750486,8.257886065597418,22.85478657319439,9.327377841124568,4.9277439189990595,10.414568208250035,9.482476329122735,12.022870189538756,,,,,,,,,,,,,,,26.741760949498016,45.67907672370305,80.22528284849405,8.24351515645413,9.81286627004973,24.070056428083216,32.70291845017148,7.07238327339281,8.4726651750486,17.986711616378813,34.904618724179706,6.547009786526643,8.54215482420316,14.620406702632764,20.699837699763744,10.881030507860949,13.42286936400006,72.5306259425143,167.44208421983126,18.614686821359616,22.85478657319439,12.850167870191369,16.38878859513304,9.549345950278846,11.630774586471224,11.000737140168383,12.09297982163161,7.926995452804793,10.580050944299343
NLS035,4.6419312969004265,3.3828308452498166,3.5784788215813483,5.28538492795528,3.3799514959655865,5.196614731932052,6.789422632517939,7.064429492001877,8.889013419555257,7.158547476122797,5.9006987783590015,9.026692418373976,5.28939544199148,17.901445114097065,6.96068349644609,10.77690919992192,18.95964587949391,7.9623128644536045,5.1149510455749425,6.537805902189985,6.479652447355295,13.349726318626399,5.093539523269146,7.619414197556562,4.845253719300334,6.422451074969547,9.81176770468369,17.709818455989293,6.391599364819879,8.098946923069034,97.44509387607427,7.294253016487769,8.830296456780209,5.147777478738143,5.922635779405876,5.144013574950357,7.438666723650972,4.777102070112923,5.51854620899689,4.083732861774714,4.977115289683855,19.809351619030913,3.4979783093643944,20.532019914441534,11.766375169559218,6.3155990034976695,6.909699767464669,8.011254153690869,7.251660612930687,6.898333046822257,22.431055524717753,4.978513878397736,8.105028395282567,18.664506192377146,6.011521154323742,13.310457203896947,9.70676960439665,4.3979082215145775,5.700969487614731,4.861591070397687,4.899633390063705,10.855805792565167,4.84209637505017,3.3496615637563996,6.471496885435871,4.925415204505533,5.349658698373145,6.482752019831009,11.782296380100375,16.795414594524434,17.10529739750773,19.809351619030913,85.52648698753865,7.149851611823243,10.855805792565167,8.936026913465279,18.664506192377146,6.257093569451993,7.251660612930687,5.826906431169823,8.830296456780209,5.943837160062388,8.105028395282567,6.343828176558402,7.9623128644536045,5.89179856533911,7.619414197556562,27.490112646864695,97.44509387607427,10.0647544153258,22.431055524717753,9.437723020839377,20.532019914441534,7.161232799231458,13.349726318626399,7.574419194156628,11.782296380100375,6.239792414385488,9.70676960439665
NLS036,5.440972831717372,5.0311013603586705,6.319643591194229,5.003554205011944,8.16057608826354,4.347811357161501,8.816101147361147,5.611790292403541,7.03736650678998,6.85088489019717,6.175358056185476,5.013542745060685,6.386312996155211,16.249724032096466,5.766241340381166,6.757406524898117,7.262265678771731,3.71932254847686,5.481620645618634,4.1192743991804655,8.521142627675843,7.61087445751625,10.534364943886972,3.911596378588414,14.473250522207067,12.113220665837396,7.7726680069438885,20.86072573522704,11.380232266614534,5.361575733894739,62.525118167852526,3.509293603521916,5.723965451061331,8.969836791794696,6.831237996158166,5.7706670716041195,6.82012328830991,5.611957386751294,24.10814391526319,15.294015432007594,4.191388036330509,26.12707224961874,6.449754186292971,8.123818353923623,10.109087555689612,5.469543854529439,23.503540326413155,9.54809851371144,5.401305513746517,8.51525358314688,65.9870330777457,4.744731284550531,15.424329780708966,76.23952980276248,9.398613617041063,22.693997105892464,8.639828499514545,8.245145183686368,6.153170584384116,4.275662718761091,19.309191917527578,10.803060133617086,19.005996726949835,9.456063228086546,11.567647620548637,9.13955002028099,15.218420470101988,10.024416677558957,9.161068689670998,24.313975792797237,22.04909898312639,26.12707224961874,110.24549491563195,7.557616239093038,10.803060133617086,23.736945064645422,76.23952980276248,9.715156802378301,19.005996726949835,12.435778885776848,23.503540326413155,15.079900548893338,24.10814391526319,4.39547538606025,5.469543854529439,6.05174399207368,9.13955002028099,18.473857115578443,62.525118167852526,20.389307087456242,65.9870330777457,6.703809431352303,8.245145183686368,7.392929726551467,9.456063228086546,7.382010269228334,9.398613617041063,7.535405824904117,11.380232266614534
NLS056,4.745454655630649,4.627216958464315,5.894626454905036,6.908511789445804,7.28263819271773,9.967818452067565,19.620126721136444,8.52701438932677,5.362404951618987,7.305620317709594,10.684453320816267,11.77429995796369,9.407039095345334,19.309811626438126,5.740320446387657,7.259942409826683,4.154885006557509,5.991274962758644,3.741886758912861,3.2542896409694446,7.010991141011007,6.79586404691825,3.5485175869538885,5.447291464758843,3.8888849005674,5.560157792287537,7.880930804015799,13.332320308439508,2.955404496554413,11.756872868013575,12.735153857159297,8.209224081399713,6.714064208834415,8.878380236362174,10.035538406303111,5.81333639789693,5.329933656634368,6.723912000343888,4.751697340232233,41.77574392499193,15.218126944667453,22.83613800240139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.492756645759673,22.83613800240139,55.47826993727902,7.366829443133061,9.967818452067565,19.703400558414383,41.77574392499193,12.22221875615019,19.620126721136444,5.912863053488334,7.28263819271773,6.441678520538634,10.684453320816267,7.03633694453472,8.209224081399713,6.492274594270775,7.305620317709594,7.594888439540614,12.735153857159297,4.746952065069081,5.362404951618987,7.881344078768191,11.756872868013575,7.045404944713983,8.52701438932677,10.835365614676197,15.218126944667453,4.480393199524239,5.740320446387657
NLS069,6.891606952047871,3.980809077217482,5.418034286397993,5.5465619827169865,4.664382188291306,6.015839336818595,8.06889996518021,7.934658333389839,6.442222698557896,7.727221841649019,5.441066924753224,8.921760720003624,8.081442354082151,14.24206941812924,4.408819339138184,5.097528853871569,8.773304995673307,5.003898744732384,3.7613769479820567,4.106125473530547,5.059050357034709,4.826233877907972,5.636172916194198,4.507585328469867,3.594455332543978,9.115225295242547,9.561097879653364,12.620183125606296,3.5958213926795515,5.408667146283446,9.536928345408603,4.460286125803517,8.020648543727937,3.392228334435101,3.731128570622634,3.124988872192107,5.437150441148595,3.825663578510155,8.035554280323762,6.291209466991843,7.810791844988929,14.354947703879429,26.398492477372244,5.068975210989332,10.294810868194833,4.167109554110224,4.898181574280699,7.560173251550988,4.096488212964586,4.22246109472106,8.24071342445804,6.525484159050607,6.332091506504608,18.634096438041624,5.360955047302683,29.233421219692644,8.85471133457151,4.221511642639398,4.314218263876206,3.44647482312058,7.336935167332433,10.871157922172209,3.870336931542324,7.614722580421586,16.676657562079743,4.555615902709736,7.156066410544365,3.521932440953628,14.500545945955817,18.930549071965658,17.876234107854653,29.233421219692644,89.38117053927327,6.389104863701488,10.871157922172209,9.296844872246654,18.634096438041624,4.965180807468893,8.06889996518021,5.7363048843228865,8.020648543727937,6.111846890933988,8.035554280323762,4.524866246096738,5.5465619827169865,5.428314162077877,7.727221841649019,7.667459351910189,10.294810868194833,8.486583408487695,16.676657562079743,4.755498386200246,5.408667146283446,5.544612951726513,7.934658333389839,9.06296661439659,14.500545945955817,10.029890299161874,26.398492477372244
NLS101,5.19539839002581,8.397736901969937,6.195944411017303,6.092244040380749,4.777236120793641,3.756768899273089,4.711166856171699,9.8172249478298,7.6154822489497285,4.222493057617924,5.049191572908042,4.888219148981859,5.781281717889117,13.51302681450479,5.063468237247962,30.84148906946588,26.551944490772232,5.2324699159690935,4.506750517457901,2.734531999394545,4.113221936821106,2.852340770137913,7.330655380366885,3.888419627093343,5.657845187648385,5.456566380411618,7.837345562543131,16.56217153483754,3.95581146792878,32.68630662337462,149.8647907170423,8.38922376533321,8.76009344864133,4.513062875298242,4.6702681233941865,4.8302182629340615,6.366160215091732,4.455706258017162,4.999394034459385,6.157525065288399,3.7039328432850764,22.0512692995666,3.206418677938969,20.930922848020295,12.207737224512892,6.745911744709963,4.5010893655971405,6.8296971097095165,4.317794383649813,9.386933506749616,10.462546018346396,8.398120019809946,2.6129697577737447,18.317212891960928,5.019816544000309,12.959208650805817,9.207535118547861,17.148320301691882,8.192176622618742,5.147042298819342,3.0187302227928363,9.98246064516711,6.006586168196887,6.025954108735725,6.223101703705658,3.8424839246370266,4.621124881690335,7.887768817465624,8.853792069308263,15.317892194873291,16.08071369891761,22.0512692995666,80.40356849458804,5.5633043057685,9.98246064516711,8.541458460821687,18.317212891960928,4.7638074936467385,6.006586168196887,5.112779935056569,8.76009344864133,4.588105086895978,5.657845187648385,6.321378353042472,8.38922376533321,4.96144457743508,8.398120019809946,40.60251869319269,149.8647907170423,7.5995891132920805,10.462546018346396,22.000955148904524,32.68630662337462,6.582534319277423,9.8172249478298,6.239233747405179,8.853792069308263,5.325726378337876,9.207535118547861
NLS102,4.050881792542722,5.2190969421107845,3.9897371257961614,5.0730980008734345,2.659939288017389,5.196980470181195,5.246738334816779,6.832430749940503,11.034457127038484,4.414271567716742,3.7489800437808363,4.847392590803434,4.659635129314294,9.381771844730315,5.294980669688376,6.474302594371896,21.180913005312014,4.2780078757118405,3.5247482955054594,3.2997527118802674,5.88445793172927,6.3101250748969,13.267245462645358,4.445885705369549,2.871003044533332,4.4415990374233845,8.22368847952355,14.880042572786689,4.296336468227745,3.7021511358803756,79.7604265323665,3.6235717572148323,6.12656748666617,3.5083733642273613,5.052858257471281,3.500671412463546,5.496959284950782,2.8789999749866926,4.871780500307367,3.7300791767891064,5.374206278144651,14.944531150563666,4.320432735296044,10.587906824145476,11.732989259947297,4.303111875397893,6.618046841449417,5.80789227318333,3.445503124276144,5.229400717369859,65.79987300201213,5.788056686375076,7.069329901284509,75.23794582674476,4.998053539016374,11.753912021995614,9.936241298665323,6.63354482467867,13.534767257008184,4.725887485052047,4.017862332887312,9.870769162579649,5.607772931586714,5.039538822027571,17.351526321833393,4.45017249027011,4.112662335405142,3.461301397851678,8.516009684179108,12.026462575227843,12.597344033060825,14.944531150563666,62.98672016530412,5.53675359641036,9.870769162579649,18.343663605922476,75.23794582674476,5.047466115976038,5.88445793172927,4.589432848905149,6.618046841449417,4.534751165062237,7.069329901284509,4.40073539885001,5.0730980008734345,4.395477284943634,5.788056686375076,26.03976663608603,79.7604265323665,22.59001223969603,65.79987300201213,6.52340046423744,10.587906824145476,5.382433355339676,6.832430749940503,6.3543186220355965,8.516009684179108,5.579774592884041,9.936241298665323
NLS121,8.436756324349489,9.222880075183074,8.093575284136152,6.879177421527783,4.842250051688395,3.712834511129218,7.083248385024729,45.29192772442906,18.328407618367336,30.683082203095243,5.65297518851434,5.9624688099606225,7.20469684770756,38.184404605335835,4.603356794672446,3.264168329613771,6.716802913896717,4.828096188248262,4.256947414658863,4.18364430189494,4.437935225616035,5.6801499588636375,8.14829427575424,6.997591953262324,7.791157741025067,4.721077736553473,8.179287772015014,11.062976646009982,4.5635185645495495,4.5353114418754945,10.52723521920751,5.258429709250972,8.145438689770005,5.478720619002271,3.9295586183050206,5.012625279654094,4.766681082824888,8.064881767240955,7.726372705129569,4.685738780197268,6.6659639275925535,17.338529495396863,1.8976876113124643,7.513649893693672,11.465960022738491,7.946159893071539,10.06617339823991,6.051708664153904,3.756979404027064,5.453082434137345,10.148540046607394,6.5878293930507095,6.084749071795938,18.360737266113986,3.2816073755272774,13.63719078085468,8.602992877162771,5.960822326029608,6.942825018978606,4.749685950152189,3.9348637151183277,9.964545354748912,4.596934023433456,6.993924271710226,6.478018681330202,4.527337899972384,3.6851247436590047,3.7477227689995396,9.102753391432293,11.649389671634975,18.374498239846467,38.184404605335835,91.87249119923234,5.87829069018585,9.964545354748912,7.495549072364978,18.360737266113986,4.760931131281261,7.083248385024729,6.2491346538951,10.06617339823991,6.188075890024784,7.791157741025067,5.932309832450149,7.946159893071539,11.372144643324324,30.683082203095243,8.749279691791495,11.465960022738491,9.573988340976811,18.328407618367336,6.099366413279123,9.222880075183074,13.686341933758872,45.29192772442906,6.88686186285494,9.102753391432293,5.620862434409344,8.602992877162771
NLS124,7.011656734007682,4.166252198790118,3.530932914510511,6.479230861784387,22.328358338766893,8.491032591930193,14.882030612883733,17.86963676974692,4.542767996615105,5.390962850814382,6.780478975651406,7.170819210381845,11.405403524981569,31.7754876149616,6.881670275812792,10.547257246208133,20.419947446944388,17.752527296629978,4.079615049229157,13.739147948623803,24.91972034015126,18.191439211566234,11.035285648583029,15.539410514566827,6.972589875089442,4.3352762100375335,14.315100726269572,33.828418139018915,4.256037499858716,24.248779998040092,28.562730318765592,15.064080788422348,6.673477350780601,7.23563972294679,73.61143977262755,19.306622073885695,18.54996238782598,18.83186738377518,10.962905329874644,6.438483311731425,5.406719849800199,54.968516038652055,5.257137735620421,10.918132902857927,41.58886197114234,8.532612439551084,8.127482147079947,29.77432366082902,62.89137693630427,19.030250856218355,25.257179351475543,25.643385469605263,6.9546073079992325,75.2937279288947,14.005188445333111,46.05267923150203,10.006011561355464,12.901165513109476,7.462553955166368,6.707811967788866,12.32070401669472,19.63913018447926,85.86431151967653,19.16498214388756,9.585287684926488,16.1893660961904,15.713307371048524,9.827381234724145,10.309254957642716,47.068327722432834,42.73868574931349,54.968516038652055,213.69342874656743,15.775854821761811,29.77432366082902,20.61313757915393,75.2937279288947,52.433775836328664,85.86431151967653,10.705927380510264,22.328358338766893,9.47677777193265,15.713307371048524,10.907252670835332,17.752527296629978,16.31899846299041,25.643385469605263,20.31300532130584,41.58886197114234,13.794096613885227,25.257179351475543,12.556317571801149,24.248779998040092,18.71258621106095,19.306622073885695,11.088333500805433,14.315100726269572,6.6825027613310155,10.006011561355464
NLS127,6.02813048200837,6.027574082742811,40.88256014515464,7.965402410175703,6.74312835215946,6.256653665177709,5.561369804202204,14.438095395159923,5.908783477872717,5.759416880797247,5.823943396122345,5.710879807543485,15.321503364546833,48.6026645126439,6.249791075850988,4.862710159651372,4.149069757034739,4.690623629371024,4.750535572488511,5.163322535190672,5.448297279857313,5.259109641210649,4.171869415226435,4.074880686705673,3.9347741785859784,4.955210328595145,8.744838207320125,10.965690542529497,2.6754015144387986,5.9666194370993235,8.810600644853666,4.346535066373902,4.776398429148381,3.213555320743581,2.304604329424753,3.015661015047668,4.065439970781254,4.304709857750997,3.5475186298979886,5.457636724829908,3.1771062706022724,13.303060821212286,2.7088394286157778,7.001621790190419,9.77651188265925,6.357802257788421,4.590853761646033,8.403493642718237,4.347426777553548,6.699040209324153,9.825353216252973,6.478244453331819,3.708341681619925,18.361100231544352,3.0626378122382096,10.868156274643047,95.20996595136403,5.106203828209683,4.1026597836886225,5.1121580992521,4.013407735635252,100.07838444254192,20.067077382428902,3.7547744895845976,4.107794153968756,6.10656487326756,4.670092195473285,6.4243263589537705,159.40448272816272,17.39168835646226,20.226252101498197,48.6026645126439,101.13126050749099,24.623081921274423,100.07838444254192,8.181830690293332,18.361100231544352,7.545755114693344,20.067077382428902,4.974864770215528,6.74312835215946,4.336934016339904,5.823943396122345,5.69450429259223,7.965402410175703,5.344763350370658,6.478244453331819,13.544280442678183,40.88256014515464,5.615848046820427,9.825353216252973,5.7929458595787215,7.001621790190419,6.633336150065398,14.438095395159923,37.94211367657403,159.40448272816272,22.57442569045559,95.20996595136403
NLS130,5.718041441847003,7.618804258876424,3.1559762187578295,3.4097078766128273,4.401084199920477,4.963681333984385,3.8968537944215704,4.837441562180765,5.035620370817851,4.318887995784091,2.8837960855104425,6.974422248032831,8.424043112026578,11.811773498849394,5.247877913436247,4.990359645299573,18.649464407522537,5.552782865042453,4.454225659306061,3.953790913742659,5.497323112191637,6.799562715234577,9.206166690919295,3.5410127181364244,3.027025744004146,7.145528032007343,7.912052864952397,13.609687472888277,3.658010198198383,8.251441387259216,97.40952752118133,3.17699407100854,3.25849753891855,4.298708854243773,4.499094856649084,4.050464872591331,5.070939703529294,3.27329919485737,3.0074705866102818,4.082779008047206,4.527750488497689,13.622298448236045,6.2772622536065485,7.22550026658271,8.945476265645349,6.597370234273046,2.4925563581825956,7.047419398287728,3.874579797158152,6.098803865554625,51.385119337021,3.890955341026592,2.8453301637026267,18.435664479592567,4.726123409758141,11.737116572395331,8.934073949918725,5.579411842712589,6.091134138502913,4.503950775643697,3.0317554017303614,9.971657313343297,3.9039811790066796,4.027510625021699,3.9987540372856745,2.3871863239728484,3.277014814388208,2.7902291738128797,8.405603521149986,9.454493270086909,12.047073852491192,13.622298448236045,60.235369262455954,6.047051562720369,9.971657313343297,7.885724588298567,18.435664479592567,4.334366547885425,5.497323112191637,3.527623831611609,4.454225659306061,3.008127478843141,3.277014814388208,4.648161164516113,6.597370234273046,3.4822683147554656,4.318887995784091,26.85031571032199,97.40952752118133,14.939320027914624,51.385119337021,6.733103480146103,8.251441387259216,5.1627567281166,6.799562715234577,6.799114679276959,8.424043112026578,5.967053151401382,8.934073949918725
NLS135,4.6955098570244544,1.5229125126929466,4.532978882516678,3.456457180928098,6.634324627700996,5.260948463666349,4.152732231102433,2.37254323108604,3.6984619935815073,2.6043945527855277,3.752813250390285,6.518619078832785,7.072071757421765,10.82674740877634,8.540123179748806,8.417396327463189,9.229799679580653,7.027489360989336,12.281980126915109,5.9285112168948295,9.431794763304532,9.146665548890041,7.54542341523257,7.980774021588586,9.58983682503955,6.223661038382374,10.024677950304829,18.17065588860964,6.894553651529267,7.147179951650017,10.360773073243523,5.153437922642812,9.321749503259163,4.9655573680245055,6.771899222976562,5.971374826539756,4.72077555178753,7.577621841038855,12.068855456095866,7.332912619795248,6.190226160727284,18.41717197578244,10.342730919891936,6.041362907068463,40.34735735811217,5.113429758386205,18.535400449337327,8.997534634353583,6.926390392551695,7.620874249729139,23.532991769244372,8.743210809878201,16.16047709248138,19.4331797077079,10.048296396946283,18.86644333540495,9.980575494838254,4.3262641413263525,6.278485836621951,5.028799078215501,13.351436618349696,13.371660062293383,6.3327159440404825,8.20354234214988,5.918412768030221,9.274299241285087,6.799607524581306,5.403738437846914,10.178264760025234,15.965316066020062,16.44926693491869,18.86644333540495,82.24633467459344,7.70484234904653,13.371660062293383,8.982422176513044,19.4331797077079,6.723106510795141,9.431794763304532,12.024978265112457,18.535400449337327,9.674318029717677,16.16047709248138,5.15592266023239,7.027489360989336,7.236060093315251,9.274299241285087,14.149878966014995,40.34735735811217,9.083213099575241,23.532991769244372,5.4910231680401935,8.417396327463189,6.6630000396789715,9.146665548890041,8.70270740508508,10.178264760025234,8.090698620606544,10.342730919891936
NLS139,4.99308628432053,4.119061717778985,3.445267552298488,5.082698994064358,3.5808183729931327,7.870226399628517,5.196864712899547,4.289931795705781,6.10462444965606,3.2902797994187543,3.650463565356008,4.929092272426538,5.782057562922643,11.575978494171855,6.0670951439564655,5.7628501844058455,8.94924222509677,5.668386358242315,5.961848729599329,15.09318791706935,5.911086483907124,6.743211702240093,10.92657977123266,6.261458463102145,8.616213867086682,17.499450182375348,9.00761134738374,25.180237821435572,7.088560708683616,6.050286450747905,11.619661703875678,8.532839473153214,7.868935940450177,6.054575265822687,7.200390352391573,3.239792636792924,5.164988790559967,4.950728093096664,6.908908732797291,12.217993359607597,2.460298422073804,21.138096123688438,4.510434547086214,5.890359367869764,9.8184789880542,6.323410109641709,10.574010081777208,11.085485784781131,3.8672319967176874,3.602891273746696,10.909716226669463,3.712794756985414,7.513204049224169,19.030798784832673,3.42132149785672,12.560938368940045,9.900514854088062,3.061491330393192,4.5533220013477775,3.8088095166350127,4.257521379197245,10.160691193772024,6.042813598781437,4.221787701121389,5.630485618151757,4.148815700109217,3.315649446868797,4.034063308433831,8.45558855981098,14.350693234678298,16.96118880858284,25.180237821435572,84.8059440429142,10.05283331221474,15.09318791706935,11.542279581535198,19.030798784832673,5.6436774289394736,7.200390352391573,6.4486269008034185,10.574010081777208,6.000887932266589,8.616213867086682,5.883228890347321,8.532839473153214,4.472815362542439,6.261458463102145,7.677194494134582,11.619661703875678,7.747278971253982,10.92657977123266,4.976809810239138,6.050286450747905,4.419523021921377,6.743211702240093,5.825375478009578,9.00761134738374,6.511938307626977,9.900514854088062
